,secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
399,108105.0,2017-06-26,SPX 170818P2680000,1,2017-08-18,,P,2680000.0,238.6,244.5,0.0,0.0,,,,,,116206499.0,1.0,0,,
400,108105.0,2017-06-26,SPX 170818P2700000,1,2017-08-18,,P,2700000.0,258.4,264.5,0.0,0.0,,,,,,115666609.0,1.0,0,,
401,108105.0,2017-06-26,SPX 170818P2800000,1,2017-08-18,,P,2800000.0,358.1,364.1,0.0,0.0,,,,,,115666610.0,1.0,0,,
402,108105.0,2017-06-26,SPX 170818P2900000,1,2017-08-18,,P,2900000.0,457.8,463.8,0.0,0.0,,,,,,115666611.0,1.0,0,,
403,108105.0,2017-06-26,SPX 170818P3000000,1,2017-08-18,,P,3000000.0,557.6,563.6,0.0,0.0,,,,,,115666612.0,1.0,0,,
404,108105.0,2017-06-26,SPXW 170818C1000000,1,2017-08-18,,C,1000000.0,1427.7,1443.4,0.0,0.0,0.931595,0.994045,1.2e-05,9.330677,0.979051,115849647.0,1.0,0,,
405,108105.0,2017-06-26,SPXW 170818C1100000,1,2017-08-18,,C,1100000.0,1327.4,1343.6,0.0,0.0,0.812934,0.9944,1.2e-05,8.439707,6.127552,115849648.0,1.0,0,,
406,108105.0,2017-06-26,SPXW 170818C1175000,1,2017-08-18,,C,1175000.0,1252.5,1268.8,0.0,0.0,0.751193,0.994102,1.4e-05,9.18983,5.014202,115849649.0,1.0,0,,
407,108105.0,2017-06-26,SPXW 170818C1200000,1,2017-08-18,2017-06-15,C,1200000.0,1227.6,1243.9,0.0,2.0,0.736606,0.993816,1.6e-05,9.898985,3.328072,115849650.0,1.0,0,,
408,108105.0,2017-06-26,SPXW 170818C1225000,1,2017-08-18,,C,1225000.0,1203.2,1218.9,0.0,0.0,0.739348,0.99282,2e-05,12.32431,-3.390558,115849651.0,1.0,0,,
409,108105.0,2017-06-26,SPXW 170818C1250000,1,2017-08-18,,C,1250000.0,1177.7,1194.0,0.0,0.0,0.697947,0.993583,1.8e-05,10.47421,2.618673,115849652.0,1.0,0,,
410,108105.0,2017-06-26,SPXW 170818C1275000,1,2017-08-18,,C,1275000.0,1152.8,1169.1,0.0,0.0,0.683698,0.993269,1.9e-05,11.24008,0.981105,115849653.0,1.0,0,,
411,108105.0,2017-06-26,SPXW 170818C1300000,1,2017-08-18,,C,1300000.0,1127.9,1144.1,0.0,0.0,0.665123,0.993136,2.1e-05,11.56262,0.638962,115849654.0,1.0,0,,
412,108105.0,2017-06-26,SPXW 170818C1325000,1,2017-08-18,,C,1325000.0,1102.9,1119.1,0.0,0.0,0.64258,0.993199,2.1e-05,11.41044,1.576963,115849655.0,1.0,0,,
413,108105.0,2017-06-26,SPXW 170818C1350000,1,2017-08-18,,C,1350000.0,1078.0,1094.2,0.0,0.0,0.62893,0.992855,2.3e-05,12.24007,-0.031718,115849656.0,1.0,0,,
414,108105.0,2017-06-26,SPXW 170818C1375000,1,2017-08-18,,C,1375000.0,1053.7,1069.0,0.0,0.0,0.626047,0.991887,2.7e-05,14.53388,-5.278153,115849657.0,1.0,0,,
415,108105.0,2017-06-26,SPXW 170818C1400000,1,2017-08-18,,C,1400000.0,1028.7,1044.4,0.0,0.0,0.617874,0.991103,3.1e-05,16.34935,-9.126664,115849658.0,1.0,0,,
416,108105.0,2017-06-26,SPXW 170818C1425000,1,2017-08-18,,C,1425000.0,1003.2,1019.4,0.0,0.0,0.580543,0.992169,2.8e-05,13.87219,-2.247483,115849659.0,1.0,0,,
417,108105.0,2017-06-26,SPXW 170818C1450000,1,2017-08-18,,C,1450000.0,978.3,994.7,0.0,0.0,0.573591,0.991332,3.3e-05,15.82337,-6.166176,115849660.0,1.0,0,,
418,108105.0,2017-06-26,SPXW 170818C1475000,1,2017-08-18,,C,1475000.0,953.9,969.7,0.0,0.0,0.570928,0.990046,3.9e-05,18.75009,-12.21653,115849661.0,1.0,0,,
419,108105.0,2017-06-26,SPXW 170818C1500000,1,2017-08-18,,C,1500000.0,929.9,941.8,0.0,0.0,0.476397,0.994773,1.9e-05,7.489413,12.56075,115849662.0,1.0,0,,
420,108105.0,2017-06-26,SPXW 170818C1525000,1,2017-08-18,,C,1525000.0,905.0,916.9,0.0,0.0,0.468103,0.994362,2.2e-05,8.535974,10.73442,115849663.0,1.0,0,,
421,108105.0,2017-06-26,SPXW 170818C1550000,1,2017-08-18,,C,1550000.0,880.1,892.0,0.0,0.0,0.459057,0.993936,2.5e-05,9.602005,8.962783,115849664.0,1.0,0,,
422,108105.0,2017-06-26,SPXW 170818C1575000,1,2017-08-18,,C,1575000.0,855.2,867.0,0.0,0.0,0.444586,0.993798,2.6e-05,9.945586,8.592331,115849665.0,1.0,0,,
423,108105.0,2017-06-26,SPXW 170818C1600000,1,2017-08-18,,C,1600000.0,830.3,842.1,0.0,0.0,0.434976,0.993338,3e-05,11.07204,6.882548,115849666.0,1.0,0,,
424,108105.0,2017-06-26,SPXW 170818C1625000,1,2017-08-18,,C,1625000.0,805.3,817.2,0.0,0.0,0.420706,0.993175,3.2e-05,11.46998,6.527182,115849667.0,1.0,0,,
425,108105.0,2017-06-26,SPXW 170818C1650000,1,2017-08-18,,C,1650000.0,780.4,792.3,0.0,0.0,0.410674,0.992676,3.6e-05,12.6685,4.877468,115849668.0,1.0,0,,
426,108105.0,2017-06-26,SPXW 170818C1675000,1,2017-08-18,,C,1675000.0,755.5,767.4,0.0,0.0,0.400295,0.992154,4.1e-05,13.90801,3.271151,115849669.0,1.0,0,,
427,108105.0,2017-06-26,SPXW 170818C1680000,1,2017-08-18,,C,1680000.0,750.5,762.4,0.0,0.0,0.396754,0.992177,4.1e-05,13.85187,3.458312,115843813.0,1.0,0,,
428,108105.0,2017-06-26,SPXW 170818C1690000,1,2017-08-18,,C,1690000.0,740.6,752.5,0.0,0.0,0.396592,0.991566,4.5e-05,15.28125,1.341543,115843814.0,1.0,0,,
429,108105.0,2017-06-26,SPXW 170818C1700000,1,2017-08-18,,C,1700000.0,730.6,742.5,0.0,0.0,0.389621,0.991605,4.6e-05,15.19178,1.709941,115843815.0,1.0,0,,
430,108105.0,2017-06-26,SPXW 170818C1710000,1,2017-08-18,,C,1710000.0,720.6,732.5,0.0,0.0,0.382686,0.991645,4.7e-05,15.09714,2.079015,115843816.0,1.0,0,,
431,108105.0,2017-06-26,SPXW 170818C1720000,1,2017-08-18,,C,1720000.0,710.7,722.6,0.0,0.0,0.382128,0.99101,5.1e-05,16.56257,0.007833,115843817.0,1.0,0,,
432,108105.0,2017-06-26,SPXW 170818C1725000,1,2017-08-18,,C,1725000.0,705.7,717.6,0.0,0.0,0.378709,0.991026,5.1e-05,16.52702,0.189866,115849670.0,1.0,0,,
433,108105.0,2017-06-26,SPXW 170818C1730000,1,2017-08-18,,C,1730000.0,700.7,712.6,0.0,0.0,0.375299,0.991042,5.2e-05,16.49033,0.372026,115843818.0,1.0,0,,
434,108105.0,2017-06-26,SPXW 170818C1740000,1,2017-08-18,,C,1740000.0,690.8,702.7,0.0,0.0,0.374325,0.990393,5.7e-05,17.96687,-1.646913,115843819.0,1.0,0,,
435,108105.0,2017-06-26,SPXW 170818C1750000,1,2017-08-18,,C,1750000.0,680.8,692.7,0.0,0.0,0.36759,0.990415,5.8e-05,17.91754,-1.28667,115843820.0,1.0,0,,
436,108105.0,2017-06-26,SPXW 170818C1760000,1,2017-08-18,2017-05-31,C,1760000.0,670.9,682.8,0.0,3.0,0.366258,0.989751,6.3e-05,19.41005,-3.257208,115843821.0,1.0,0,,
437,108105.0,2017-06-26,SPXW 170818C1770000,1,2017-08-18,,C,1770000.0,660.9,672.8,0.0,0.0,0.359609,0.989762,6.4e-05,19.38441,-2.900062,115843822.0,1.0,0,,
438,108105.0,2017-06-26,SPXW 170818C1775000,1,2017-08-18,,C,1775000.0,655.9,667.8,0.0,0.0,0.356298,0.989768,6.4e-05,19.37041,-2.721392,115849671.0,1.0,0,,
439,108105.0,2017-06-26,SPXW 170818C1780000,1,2017-08-18,,C,1780000.0,650.9,662.8,0.0,0.0,0.352996,0.989775,6.5e-05,19.35559,-2.542657,115843823.0,1.0,0,,
440,108105.0,2017-06-26,SPXW 170818C1790000,1,2017-08-18,,C,1790000.0,641.0,652.9,0.0,0.0,0.351396,0.98908,7e-05,20.89664,-4.470625,115843824.0,1.0,0,,
441,108105.0,2017-06-26,SPXW 170818C1800000,1,2017-08-18,,C,1800000.0,631.0,642.9,0.0,0.0,0.34486,0.989082,7.1e-05,20.89334,-4.115624,115843825.0,1.0,0,,
442,108105.0,2017-06-26,SPXW 170818C1810000,1,2017-08-18,,C,1810000.0,621.1,633.0,0.0,0.0,0.342975,0.988367,7.7e-05,22.45727,-5.996322,115843826.0,1.0,0,,
443,108105.0,2017-06-26,SPXW 170818C1820000,1,2017-08-18,,C,1820000.0,611.1,623.0,0.0,0.0,0.336509,0.988357,7.9e-05,22.48073,-5.642944,115843827.0,1.0,0,,
444,108105.0,2017-06-26,SPXW 170818C1825000,1,2017-08-18,,C,1825000.0,606.1,618.1,0.0,0.0,0.335475,0.987989,8.2e-05,23.27653,-6.566616,115849672.0,1.0,0,,
445,108105.0,2017-06-26,SPXW 170818C1830000,1,2017-08-18,,C,1830000.0,601.2,613.1,0.0,0.0,0.334376,0.98762,8.5e-05,24.07333,-7.480333,115843828.0,1.0,0,,
446,108105.0,2017-06-26,SPXW 170818C1840000,1,2017-08-18,,C,1840000.0,591.2,603.1,0.0,0.0,0.327975,0.987596,8.7e-05,24.12516,-7.127846,115843829.0,1.0,0,,
447,108105.0,2017-06-26,SPXW 170818C1850000,1,2017-08-18,,C,1850000.0,581.3,593.2,0.0,0.0,0.325615,0.986835,9.3e-05,25.7485,-8.920178,115843830.0,1.0,0,,
448,108105.0,2017-06-26,SPXW 170818C1860000,1,2017-08-18,,C,1860000.0,571.3,583.3,0.0,0.0,0.32118,0.986427,9.8e-05,26.61044,-9.624036,115843831.0,1.0,0,,
449,108105.0,2017-06-26,SPXW 170818C1870000,1,2017-08-18,,C,1870000.0,561.4,573.3,0.0,0.0,0.316711,0.986009,0.000102,27.48967,-10.31715,115843832.0,1.0,0,,
450,108105.0,2017-06-26,SPXW 170818C1875000,1,2017-08-18,,C,1875000.0,556.4,568.3,0.0,0.0,0.313563,0.985982,0.000104,27.54665,-10.14071,115849673.0,1.0,0,,
451,108105.0,2017-06-26,SPXW 170818C1880000,1,2017-08-18,,C,1880000.0,551.4,563.4,0.0,0.0,0.312212,0.985579,0.000107,28.38797,-11.00074,115843833.0,1.0,0,,
452,108105.0,2017-06-26,SPXW 170818C1890000,1,2017-08-18,,C,1890000.0,541.5,553.4,0.0,0.0,0.30768,0.985137,0.000112,29.30432,-11.67222,115843834.0,1.0,0,,
453,108105.0,2017-06-26,SPXW 170818C1900000,1,2017-08-18,,C,1900000.0,531.6,543.5,0.0,0.0,0.304751,0.984306,0.00012,31.01481,-13.3384,115843835.0,1.0,0,,
454,108105.0,2017-06-26,SPXW 170818C1910000,1,2017-08-18,,C,1910000.0,521.6,533.5,0.0,0.0,0.298529,0.984217,0.000123,31.1977,-12.9823,115843836.0,1.0,0,,
455,108105.0,2017-06-26,SPXW 170818C1920000,1,2017-08-18,,C,1920000.0,511.7,523.6,0.0,0.0,0.295449,0.983351,0.000132,32.95727,-14.60806,115843837.0,1.0,0,,
456,108105.0,2017-06-26,SPXW 170818C1925000,1,2017-08-18,,C,1925000.0,506.7,518.6,0.0,0.0,0.292357,0.983296,0.000133,33.06781,-14.42864,115849674.0,1.0,0,,
457,108105.0,2017-06-26,SPXW 170818C1930000,1,2017-08-18,,C,1930000.0,501.7,513.7,0.0,0.0,0.290761,0.982852,0.000138,33.96231,-15.22561,115843838.0,1.0,0,,
458,108105.0,2017-06-26,SPXW 170818C1940000,1,2017-08-18,,C,1940000.0,491.8,503.7,0.0,0.0,0.286049,0.982337,0.000144,34.9917,-15.83188,115843839.0,1.0,0,,
459,108105.0,2017-06-26,SPXW 170818C1950000,1,2017-08-18,,C,1950000.0,481.9,493.8,0.0,0.0,0.282687,0.981414,0.000154,36.82436,-17.37635,115843840.0,1.0,0,,
460,108105.0,2017-06-26,SPXW 170818C1955000,1,2017-08-18,,C,1955000.0,476.9,488.9,0.0,0.0,0.280958,0.980943,0.000159,37.74976,-18.13507,116206600.0,1.0,0,,
461,108105.0,2017-06-26,SPXW 170818C1960000,1,2017-08-18,,C,1960000.0,472.0,483.9,0.0,0.0,0.279198,0.980467,0.000163,38.68134,-18.88451,115843841.0,1.0,0,,
462,108105.0,2017-06-26,SPXW 170818C1965000,1,2017-08-18,,C,1965000.0,467.0,478.9,0.0,0.0,0.276133,0.98038,0.000166,38.85191,-18.69911,116206601.0,1.0,0,,
463,108105.0,2017-06-26,SPXW 170818C1970000,1,2017-08-18,,C,1970000.0,462.0,474.0,0.0,0.0,0.274344,0.979893,0.000171,39.79955,-19.43755,115843842.0,1.0,0,,
464,108105.0,2017-06-26,SPXW 170818C1975000,1,2017-08-18,,C,1975000.0,457.1,469.0,0.0,0.0,0.272527,0.979399,0.000176,40.75418,-20.16678,115849675.0,1.0,0,,
465,108105.0,2017-06-26,SPXW 170818C1980000,1,2017-08-18,,C,1980000.0,452.1,464.0,0.0,0.0,0.269473,0.979299,0.000179,40.94793,-19.97861,115843843.0,1.0,0,,
466,108105.0,2017-06-26,SPXW 170818C1985000,1,2017-08-18,,C,1985000.0,446.9,458.8,0.0,0.0,0.261366,0.980852,0.000171,37.92969,-16.09127,116206602.0,1.0,0,,
467,108105.0,2017-06-26,SPXW 170818C1990000,1,2017-08-18,,C,1990000.0,442.2,454.1,0.0,0.0,0.26576,0.97828,0.00019,42.90183,-21.4079,115843844.0,1.0,0,,
468,108105.0,2017-06-26,SPXW 170818C1995000,1,2017-08-18,,C,1995000.0,437.2,449.2,0.0,0.0,0.263863,0.97776,0.000196,43.89049,-22.10829,116206603.0,1.0,0,,
469,108105.0,2017-06-26,SPXW 170818C2000000,1,2017-08-18,,C,2000000.0,432.3,444.2,0.0,0.0,0.261942,0.977232,0.000202,44.88776,-22.79959,115843845.0,1.0,0,,
470,108105.0,2017-06-26,SPXW 170818C2005000,1,2017-08-18,,C,2005000.0,427.3,439.3,0.0,0.0,0.259996,0.976698,0.000208,45.89399,-23.48183,116206604.0,1.0,0,,
471,108105.0,2017-06-26,SPXW 170818C2010000,1,2017-08-18,,C,2010000.0,422.4,434.3,0.0,0.0,0.258028,0.976155,0.000215,46.90957,-24.15504,115843846.0,1.0,0,,
472,108105.0,2017-06-26,SPXW 170818C2015000,1,2017-08-18,,C,2015000.0,417.4,429.3,0.0,0.0,0.254985,0.976013,0.000218,47.17415,-23.9569,116206605.0,1.0,0,,
473,108105.0,2017-06-26,SPXW 170818C2020000,1,2017-08-18,,C,2020000.0,412.5,424.4,0.0,0.0,0.254024,0.975044,0.000227,48.97118,-25.47546,115843847.0,1.0,0,,
474,108105.0,2017-06-26,SPXW 170818C2025000,1,2017-08-18,,C,2025000.0,407.5,419.4,0.0,0.0,0.250981,0.974888,0.000232,49.26022,-25.27343,115849676.0,1.0,0,,
475,108105.0,2017-06-26,SPXW 170818C2030000,1,2017-08-18,,C,2030000.0,402.6,414.5,0.0,0.0,0.249932,0.9739,0.000241,51.07386,-26.75882,115843848.0,1.0,0,,
476,108105.0,2017-06-26,SPXW 170818C2035000,1,2017-08-18,,C,2035000.0,397.6,409.5,0.0,0.0,0.246891,0.973728,0.000246,51.38845,-26.55257,116206606.0,1.0,0,,
477,108105.0,2017-06-26,SPXW 170818C2040000,1,2017-08-18,,C,2040000.0,392.7,404.6,0.0,0.0,0.245761,0.972718,0.000256,53.22268,-28.00713,115843849.0,1.0,0,,
478,108105.0,2017-06-26,SPXW 170818C2045000,1,2017-08-18,,C,2045000.0,387.7,399.6,0.0,0.0,0.242719,0.972529,0.00026,53.56404,-27.79632,116206607.0,1.0,0,,
479,108105.0,2017-06-26,SPXW 170818C2050000,1,2017-08-18,,C,2050000.0,382.8,394.7,0.0,0.0,0.241512,0.971497,0.000271,55.41922,-29.21823,115843850.0,1.0,0,,
480,108105.0,2017-06-26,SPXW 170818C2055000,1,2017-08-18,,C,2055000.0,377.8,389.7,0.0,0.0,0.238469,0.97129,0.000276,55.78862,-29.00244,116206608.0,1.0,0,,
481,108105.0,2017-06-26,SPXW 170818C2060000,1,2017-08-18,,C,2060000.0,372.9,384.8,0.0,0.0,0.237188,0.970233,0.000287,57.66793,-30.39285,115843851.0,1.0,0,,
482,108105.0,2017-06-26,SPXW 170818C2065000,1,2017-08-18,,C,2065000.0,367.9,379.9,0.0,0.0,0.235,0.969584,0.000295,58.81353,-30.96691,116206609.0,1.0,0,,
483,108105.0,2017-06-26,SPXW 170818C2070000,1,2017-08-18,,C,2070000.0,363.0,374.9,0.0,0.0,0.232795,0.968924,0.000304,59.97363,-31.53173,115843852.0,1.0,0,,
484,108105.0,2017-06-26,SPXW 170818C2075000,1,2017-08-18,,C,2075000.0,358.1,370.0,0.0,0.0,0.231384,0.967827,0.000316,61.88493,-32.86427,115849677.0,1.0,0,,
485,108105.0,2017-06-26,SPXW 170818C2080000,1,2017-08-18,,C,2080000.0,353.1,365.0,0.0,0.0,0.228332,0.967566,0.000322,62.33854,-32.63246,115843853.0,1.0,0,,
486,108105.0,2017-06-26,SPXW 170818C2085000,1,2017-08-18,,C,2085000.0,348.2,360.1,0.0,0.0,0.226859,0.96644,0.000334,64.28129,-33.93468,116206610.0,1.0,0,,
487,108105.0,2017-06-26,SPXW 170818C2090000,1,2017-08-18,,C,2090000.0,343.2,355.2,0.0,0.0,0.224572,0.965726,0.000344,65.5039,-34.45526,115843854.0,1.0,0,,
488,108105.0,2017-06-26,SPXW 170818C2095000,1,2017-08-18,,C,2095000.0,338.3,350.2,0.0,0.0,0.22227,0.964998,0.000354,66.74387,-34.96629,116206611.0,1.0,0,,
489,108105.0,2017-06-26,SPXW 170818C2100000,1,2017-08-18,,C,2100000.0,333.4,345.3,0.0,0.0,0.220683,0.963824,0.000367,68.72898,-36.21041,115843855.0,1.0,0,,
490,108105.0,2017-06-26,SPXW 170818C2105000,1,2017-08-18,,C,2105000.0,328.5,340.4,0.0,0.0,0.219048,0.962633,0.000381,70.72626,-37.42997,116206612.0,1.0,0,,
491,108105.0,2017-06-26,SPXW 170818C2110000,1,2017-08-18,,C,2110000.0,323.5,335.4,0.0,0.0,0.215976,0.962288,0.00039,71.30217,-37.17278,115843856.0,1.0,0,,
492,108105.0,2017-06-26,SPXW 170818C2115000,1,2017-08-18,,C,2115000.0,318.6,330.5,0.0,0.0,0.214285,0.96106,0.000404,73.33811,-38.35983,116206613.0,1.0,0,,
493,108105.0,2017-06-26,SPXW 170818C2120000,1,2017-08-18,,C,2120000.0,313.7,325.6,0.0,0.0,0.21255,0.959813,0.000418,75.38922,-39.52247,115843857.0,1.0,0,,
494,108105.0,2017-06-26,SPXW 170818C2125000,1,2017-08-18,,C,2125000.0,308.8,320.7,0.0,0.0,0.21077,0.958545,0.000434,77.455,-40.65912,115849678.0,1.0,0,,
495,108105.0,2017-06-26,SPXW 170818C2130000,1,2017-08-18,,C,2130000.0,303.9,315.8,0.0,0.0,0.208947,0.957257,0.000449,79.53757,-41.77077,115843858.0,1.0,0,,
496,108105.0,2017-06-26,SPXW 170818C2135000,1,2017-08-18,,C,2135000.0,298.9,310.8,0.0,0.0,0.205849,0.956818,0.00046,80.24162,-41.48445,116206614.0,1.0,0,,
497,108105.0,2017-06-26,SPXW 170818C2140000,1,2017-08-18,,C,2140000.0,294.0,305.9,0.0,0.0,0.203979,0.955484,0.000476,82.37366,-42.56448,115843859.0,1.0,0,,
498,108105.0,2017-06-26,SPXW 170818C2145000,1,2017-08-18,,C,2145000.0,289.1,301.0,0.0,0.0,0.202068,0.954125,0.000494,84.52496,-43.61853,116206615.0,1.0,0,,
499,108105.0,2017-06-26,SPXW 170818C2150000,1,2017-08-18,,C,2150000.0,284.2,296.1,0.0,0.0,0.20012,0.95274,0.000511,86.69853,-44.64826,115843860.0,1.0,0,,
500,108105.0,2017-06-26,SPXW 170818C2155000,1,2017-08-18,,C,2155000.0,279.3,291.2,0.0,0.0,0.198134,0.951329,0.000529,88.89405,-45.65201,116206616.0,1.0,0,,
501,108105.0,2017-06-26,SPXW 170818C2160000,1,2017-08-18,,C,2160000.0,274.4,286.3,0.0,0.0,0.196111,0.94989,0.000548,91.11374,-46.63056,115843861.0,1.0,0,,
502,108105.0,2017-06-26,SPXW 170818C2165000,1,2017-08-18,,C,2165000.0,269.5,281.4,0.0,0.0,0.194054,0.948421,0.000568,93.35983,-47.5846,116206617.0,1.0,0,,
503,108105.0,2017-06-26,SPXW 170818C2170000,1,2017-08-18,,C,2170000.0,264.6,276.5,0.0,0.0,0.191961,0.946922,0.000588,95.63213,-48.51245,115843862.0,1.0,0,,
504,108105.0,2017-06-26,SPXW 170818C2175000,1,2017-08-18,2017-05-22,C,2175000.0,259.8,271.6,0.0,17.0,0.190345,0.944947,0.000611,98.59521,-50.03742,115849679.0,1.0,0,,
505,108105.0,2017-06-26,SPXW 170818C2180000,1,2017-08-18,,C,2180000.0,254.9,266.7,0.0,0.0,0.188174,0.94338,0.000633,100.9219,-50.90622,115843863.0,1.0,0,,
506,108105.0,2017-06-26,SPXW 170818C2185000,1,2017-08-18,,C,2185000.0,250.0,261.9,0.0,0.0,0.186453,0.941334,0.000658,103.9291,-52.35389,116206618.0,1.0,0,,
507,108105.0,2017-06-26,SPXW 170818C2190000,1,2017-08-18,2017-05-25,C,2190000.0,245.1,257.0,0.0,3.0,0.184208,0.939692,0.000681,106.3176,-53.16355,115843864.0,1.0,0,,
508,108105.0,2017-06-26,SPXW 170818C2195000,1,2017-08-18,,C,2195000.0,240.3,252.1,0.0,0.0,0.182391,0.937567,0.000708,109.3772,-54.53408,116206619.0,1.0,0,,
509,108105.0,2017-06-26,SPXW 170818C2200000,1,2017-08-18,2017-06-16,C,2200000.0,236.8,246.9,0.0,8.0,0.184849,0.931087,0.000756,118.4935,-61.5332,115843865.0,1.0,0,,
510,108105.0,2017-06-26,SPXW 170818C2205000,1,2017-08-18,,C,2205000.0,231.9,242.0,0.0,0.0,0.182403,0.929299,0.000782,120.9554,-62.17805,116206620.0,1.0,0,,
511,108105.0,2017-06-26,SPXW 170818C2210000,1,2017-08-18,2017-05-25,C,2210000.0,230.8,232.2,0.0,3.0,0.175353,0.932259,0.000786,116.8679,-56.70073,115843866.0,1.0,0,,
512,108105.0,2017-06-26,SPXW 170818C2215000,1,2017-08-18,,C,2215000.0,225.9,227.4,0.0,0.0,0.173366,0.929947,0.000817,120.0656,-57.92402,116206621.0,1.0,0,,
513,108105.0,2017-06-26,SPXW 170818C2220000,1,2017-08-18,,C,2220000.0,221.1,222.5,0.0,0.0,0.17133,0.927582,0.000849,123.298,-59.10317,115843867.0,1.0,0,,
514,108105.0,2017-06-26,SPXW 170818C2225000,1,2017-08-18,2017-05-25,C,2225000.0,216.2,217.7,0.0,19.0,0.169246,0.925161,0.000882,126.5673,-60.23759,115849680.0,1.0,0,,
515,108105.0,2017-06-26,SPXW 170818C2230000,1,2017-08-18,2017-05-25,C,2230000.0,211.4,212.8,0.0,1.0,0.167116,0.92268,0.000917,129.8767,-61.32726,115843868.0,1.0,0,,
516,108105.0,2017-06-26,SPXW 170818C2235000,1,2017-08-18,,C,2235000.0,206.6,208.0,0.0,0.0,0.165315,0.91969,0.000955,133.813,-62.89087,116206622.0,1.0,0,,
517,108105.0,2017-06-26,SPXW 170818C2240000,1,2017-08-18,2017-05-25,C,2240000.0,201.8,203.2,0.0,1.0,0.163449,0.916633,0.000995,137.7776,-64.39041,115843869.0,1.0,0,,
518,108105.0,2017-06-26,SPXW 170818C2245000,1,2017-08-18,,C,2245000.0,197.0,198.4,0.0,0.0,0.161519,0.913505,0.001036,141.7742,-65.82566,116206623.0,1.0,0,,
519,108105.0,2017-06-26,SPXW 170818C2250000,1,2017-08-18,2017-06-15,C,2250000.0,192.2,193.6,0.0,3.0,0.159528,0.910302,0.001078,145.8067,-67.19643,115843870.0,1.0,0,,
520,108105.0,2017-06-26,SPXW 170818C2255000,1,2017-08-18,,C,2255000.0,187.4,188.8,0.0,0.0,0.157477,0.907019,0.001123,149.879,-68.50248,116206624.0,1.0,0,,
521,108105.0,2017-06-26,SPXW 170818C2260000,1,2017-08-18,2017-05-25,C,2260000.0,182.6,184.0,0.0,1.0,0.155368,0.903649,0.001169,153.9947,-69.74297,115843871.0,1.0,0,,
522,108105.0,2017-06-26,SPXW 170818C2265000,1,2017-08-18,2017-06-23,C,2265000.0,177.8,179.2,0.0,1.0,0.153201,0.900187,0.001218,158.1578,-70.91737,116206625.0,1.0,0,,
523,108105.0,2017-06-26,SPXW 170818C2270000,1,2017-08-18,2017-06-26,C,2270000.0,173.1,174.5,1.0,6.0,0.151592,0.895753,0.001272,163.396,-72.92947,115843872.0,1.0,0,,
524,108105.0,2017-06-26,SPXW 170818C2275000,1,2017-08-18,2017-06-26,C,2275000.0,168.8,169.3,2.0,7.0,0.149595,0.891655,0.001326,168.1476,-74.39377,115849681.0,1.0,0,,
525,108105.0,2017-06-26,SPXW 170818C2280000,1,2017-08-18,2017-06-26,C,2280000.0,164.1,164.6,3.0,4.0,0.147816,0.887015,0.001384,173.4239,-76.20272,115843873.0,1.0,0,,
526,108105.0,2017-06-26,SPXW 170818C2285000,1,2017-08-18,2017-06-26,C,2285000.0,159.3,159.9,2.0,0.0,0.145672,0.882688,0.001444,178.2505,-77.48321,116206626.0,1.0,0,,
527,108105.0,2017-06-26,SPXW 170818C2290000,1,2017-08-18,2017-06-26,C,2290000.0,154.6,155.2,4.0,2.0,0.143733,0.877807,0.001507,183.5875,-79.08701,115843874.0,1.0,0,,
528,108105.0,2017-06-26,SPXW 170818C2295000,1,2017-08-18,2017-06-26,C,2295000.0,149.9,150.5,1.0,0.0,0.141713,0.872792,0.001573,188.957,-80.58212,116206627.0,1.0,0,,
529,108105.0,2017-06-26,SPXW 170818C2300000,1,2017-08-18,2017-06-26,C,2300000.0,145.3,145.8,2.0,276.0,0.13987,0.867215,0.001643,194.7961,-82.35923,115843875.0,1.0,0,,
530,108105.0,2017-06-26,SPXW 170818C2305000,1,2017-08-18,2017-06-26,C,2305000.0,140.6,141.1,2.0,1.0,0.137685,0.861899,0.001716,200.2354,-83.62361,116206628.0,1.0,0,,
531,108105.0,2017-06-26,SPXW 170818C2310000,1,2017-08-18,2017-06-26,C,2310000.0,136.0,136.5,1.0,1.0,0.135907,0.855594,0.001793,206.532,-85.51962,115843876.0,1.0,0,,
532,108105.0,2017-06-26,SPXW 170818C2315000,1,2017-08-18,2017-06-23,C,2315000.0,131.3,131.9,0.0,0.0,0.133791,0.849521,0.001874,212.4421,-86.90025,116206629.0,1.0,0,,
533,108105.0,2017-06-26,SPXW 170818C2320000,1,2017-08-18,2017-05-25,C,2320000.0,126.7,127.3,0.0,6.0,0.131815,0.842854,0.001958,218.7618,-88.49751,115843877.0,1.0,0,,
534,108105.0,2017-06-26,SPXW 170818C2325000,1,2017-08-18,2017-06-26,C,2325000.0,122.2,122.7,1.0,1.0,0.129962,0.835589,0.002047,225.4517,-90.27979,115849682.0,1.0,0,,
535,108105.0,2017-06-26,SPXW 170818C2330000,1,2017-08-18,2017-06-26,C,2330000.0,117.6,118.1,3.0,9.0,0.127782,0.828496,0.00214,231.7922,-91.55091,115843878.0,1.0,0,,
