,secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,ss_flag,root,suffix
26,108105.0,2017-12-19,SPX 180216C1830000,1,2018-02-16,,C,1830000.0,850.1,856.4,0.0,0.0,0.472371,0.98094,8.3e-05,44.54322,-56.86898,117934813.0,1.0,0,,
27,108105.0,2017-12-19,SPX 180216C1840000,1,2018-02-16,2017-12-06,C,1840000.0,840.2,846.5,0.0,2.0,0.468113,0.980452,8.5e-05,45.64985,-58.05872,117934814.0,1.0,0,,
28,108105.0,2017-12-19,SPX 180216C1850000,1,2018-02-16,,C,1850000.0,830.2,836.5,0.0,0.0,0.461666,0.980343,8.7e-05,45.89475,-57.64833,117778372.0,1.0,0,,
29,108105.0,2017-12-19,SPX 180216C1860000,1,2018-02-16,2017-12-06,C,1860000.0,820.3,826.6,0.0,2.0,0.4574,0.979839,9e-05,47.02818,-58.82008,117934815.0,1.0,0,,
30,108105.0,2017-12-19,SPX 180216C1870000,1,2018-02-16,,C,1870000.0,810.3,816.6,0.0,0.0,0.45101,0.979722,9.2e-05,47.29084,-58.40718,117934816.0,1.0,0,,
31,108105.0,2017-12-19,SPX 180216C1875000,1,2018-02-16,,C,1875000.0,805.4,811.7,0.0,0.0,0.449918,0.979264,9.4e-05,48.31387,-59.76948,117778373.0,1.0,0,,
32,108105.0,2017-12-19,SPX 180216C1880000,1,2018-02-16,,C,1880000.0,800.4,806.7,0.0,0.0,0.446738,0.979202,9.5e-05,48.45316,-59.56183,117934817.0,1.0,0,,
33,108105.0,2017-12-19,SPX 180216C1890000,1,2018-02-16,,C,1890000.0,790.5,796.8,0.0,0.0,0.442437,0.978673,9.8e-05,49.62932,-60.69989,117934818.0,1.0,0,,
34,108105.0,2017-12-19,SPX 180216C1900000,1,2018-02-16,2017-11-03,C,1900000.0,780.5,786.8,0.0,114.0,0.436124,0.978538,0.0001,49.92654,-60.28172,117778374.0,1.0,0,,
35,108105.0,2017-12-19,SPX 180216C1910000,1,2018-02-16,,C,1910000.0,770.6,776.9,0.0,0.0,0.431817,0.977991,0.000104,51.13376,-61.40175,117934819.0,1.0,0,,
36,108105.0,2017-12-19,SPX 180216C1920000,1,2018-02-16,,C,1920000.0,760.6,766.9,0.0,0.0,0.425557,0.977846,0.000106,51.45187,-60.98021,117934820.0,1.0,0,,
37,108105.0,2017-12-19,SPX 180216C1925000,1,2018-02-16,,C,1925000.0,755.7,762.0,0.0,0.0,0.42436,0.977358,0.000108,52.52342,-62.29358,117778375.0,1.0,0,,
38,108105.0,2017-12-19,SPX 180216C1930000,1,2018-02-16,,C,1930000.0,750.7,757.0,0.0,0.0,0.421243,0.977281,0.000109,52.69157,-62.08129,117934821.0,1.0,0,,
39,108105.0,2017-12-19,SPX 180216C1940000,1,2018-02-16,,C,1940000.0,740.8,747.1,0.0,0.0,0.416904,0.976704,0.000113,53.9477,-63.16577,117934822.0,1.0,0,,
40,108105.0,2017-12-19,SPX 180216C1950000,1,2018-02-16,,C,1950000.0,730.8,737.1,0.0,0.0,0.410713,0.976539,0.000116,54.30586,-62.73749,117778376.0,1.0,0,,
41,108105.0,2017-12-19,SPX 180216C1960000,1,2018-02-16,,C,1960000.0,720.9,727.2,0.0,0.0,0.406368,0.975942,0.00012,55.59785,-63.8031,117934823.0,1.0,0,,
42,108105.0,2017-12-19,SPX 180216C1970000,1,2018-02-16,,C,1970000.0,711.0,717.3,0.0,0.0,0.401997,0.975332,0.000124,56.90771,-64.85145,117934824.0,1.0,0,,
43,108105.0,2017-12-19,SPX 180216C1975000,1,2018-02-16,,C,1975000.0,706.0,712.3,0.0,0.0,0.398932,0.975239,0.000125,57.10788,-64.6335,117778377.0,1.0,0,,
44,108105.0,2017-12-19,SPX 180216C1980000,1,2018-02-16,,C,1980000.0,701.0,707.3,0.0,0.0,0.395873,0.975145,0.000127,57.30993,-64.41537,117934825.0,1.0,0,,
45,108105.0,2017-12-19,SPX 180216C1990000,1,2018-02-16,,C,1990000.0,691.1,697.4,0.0,0.0,0.391497,0.974513,0.000131,58.65868,-65.4436,117934826.0,1.0,0,,
46,108105.0,2017-12-19,SPX 180216C2000000,1,2018-02-16,2017-12-15,C,2000000.0,681.2,687.5,0.0,161.0,0.387097,0.973867,0.000136,60.02768,-66.45496,117778378.0,1.0,0,,
47,108105.0,2017-12-19,SPX 180216C2010000,1,2018-02-16,,C,2010000.0,671.2,677.5,0.0,0.0,0.381035,0.973654,0.000139,60.47845,-66.00974,117934827.0,1.0,0,,
48,108105.0,2017-12-19,SPX 180216C2020000,1,2018-02-16,,C,2020000.0,661.3,667.6,0.0,0.0,0.376628,0.972984,0.000144,61.88964,-66.99938,117934828.0,1.0,0,,
